subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur
601,1,1_back,1,mst_011_A_l1.png,L,1568237,1568358,122
601,1,1_back,2,mst_011_A_l1.png,L,1570244,1570342,99
601,1,1_back,3,mst_011_B_l1.png,L,1572369,1572524,156
601,1,1_back,3,mst_080_A_l1.png,L,1573922,1574190,269
601,1,1_back,4,mst_247_A_l2.png,L,1575843,1576002,160
601,1,1_back,5,mst_247_B_l2.png,L,1578658,1578735,78
601,1,1_back,6,mst_215_A_foil.png,L,1580425,1580541,117
601,1,1_back,7,mst_215_A_foil.png,L,1582772,1582882,111
601,1,1_back,8,mst_448_A_foil.png,L,1584984,1585419,436
601,1,1_back,9,mst_448_A_foil.png,L,1587562,1587706,145
601,1,1_back,11,mst_393_A_foil.png,L,1591423,1591548,126
601,1,1_back,12,mst_393_A_foil.png,L,1592639,1592750,112
601,1,1_back,12,mst_201_A_l2.png,L,1594005,1594131,127
601,1,1_back,13,mst_201_B_l2.png,L,1596411,1596559,149
601,1,1_back,14,mst_229_A_foil.png,L,1598713,1598863,151
601,1,1_back,16,mst_229_A_foil.png,L,1601756,1601831,76
601,1,1_back,17,mst_214_A_l2.png,L,1605232,1605334,103
601,1,1_back,18,mst_214_B_l2.png,L,1607926,1608060,135
601,1,1_back,20,mst_096_B_l1.png,L,1612027,1612114,88
601,1,1_back,21,mst_133_A_l1.png,L,1613873,1613968,96
601,1,1_back,22,mst_133_B_l1.png,L,1616202,1616339,138
601,1,1_back,23,mst_287_A_l2.png,L,1618399,1618529,131
601,1,1_back,24,mst_641_A_foil.png,L,1620698,1620861,164
601,1,1_back,25,mst_641_A_foil.png,L,1622948,1623106,159
601,1,1_back,26,mst_074_A_l1.png,L,1624902,1625039,138
601,1,1_back,27,mst_298_A_l2.png,L,1627368,1627511,144
601,1,1_back,29,mst_298_B_l2.png,L,1630480,1630588,109
601,1,1_back,31,mst_105_B_l1.png,L,1635017,1635151,135
601,1,1_back,32,mst_676_A_foil.png,L,1638472,1638637,166
601,1,1_back,32,mst_676_A_foil.png,L,1639007,1639162,156
601,1,1_back,34,mst_676_A_foil.png,L,1641531,1641600,70
601,1,1_back,34,mst_195_A_l2.png,L,1642729,1643158,430
601,1,1_back,35,mst_307_A_l2.png,L,1645338,1645461,124
